# Time-averaged data for fix myat1
# TimeStep v_kenergy v_penergy v_pres v_tempera v_dense v_entha
17300 10.7914 -258.206 -2239.79 335.286 0.896305 -262.301
17310 10.9137 -258.262 -2193.56 339.086 0.896305 -261.927
17320 10.3986 -258.051 -2112.3 323.079 0.896305 -261.691
17330 10.1919 -257.792 -2028.38 316.66 0.896305 -261.08
17340 9.868 -257.871 -2004.53 306.595 0.896305 -261.325
17350 10.4872 -258.277 -2042.15 325.833 0.896305 -261.362
17360 10.6392 -258.486 -2097.99 330.556 0.896305 -261.79
17370 11.1046 -258.272 -1982.13 345.015 0.896305 -260.34
17380 10.8961 -257.929 -1923.11 338.538 0.896305 -259.813
17390 10.6811 -257.669 -1881.47 331.858 0.896305 -259.492
17400 10.3937 -257.632 -1943.16 322.927 0.896305 -260.153
17410 10.2643 -257.616 -1959.84 318.908 0.896305 -260.376
17420 9.95907 -257.414 -1900.16 309.425 0.896305 -260.084
17430 10.1489 -257.312 -1839.09 315.324 0.896305 -259.386
17440 9.96719 -257.43 -1848.83 309.677 0.896305 -259.75
17450 10.7862 -257.684 -1805.44 335.124 0.896305 -258.897
17460 11.3655 -257.926 -1841.93 353.122 0.896305 -258.802
17470 11.1723 -258.097 -1928.5 347.12 0.896305 -259.742
17480 11.3478 -258.143 -1961.64 352.573 0.896305 -259.832
17490 10.9998 -257.959 -1993.44 341.76 0.896305 -260.208
17500 10.6638 -257.711 -1969 331.32 0.896305 -260.133
17510 10.3299 -257.597 -1929.97 320.945 0.896305 -260.093
17520 10.3201 -257.68 -1943.25 320.642 0.896305 -260.274
17530 9.94956 -257.89 -2085.05 309.129 0.896305 -261.797
17540 10.0391 -258.002 -2145.66 311.912 0.896305 -262.223
17550 9.91951 -257.944 -2136.36 308.195 0.896305 -262.223
17560 10.2308 -257.973 -2132.44 317.866 0.896305 -261.914
17570 10.8938 -258.179 -2143.16 338.466 0.896305 -261.528
17580 10.3935 -258.33 -2202.53 322.921 0.896305 -262.574
17590 10.6784 -258.392 -2176.8 331.774 0.896305 -262.181
17600 10.5786 -258.301 -2141.4 328.673 0.896305 -261.954
17610 10.6933 -258.211 -2072.63 332.236 0.896305 -261.293
17620 11.2285 -258.251 -2067.16 348.867 0.896305 -260.76
17630 11.6364 -258.162 -2032.69 361.538 0.896305 -260.034
17640 11.4032 -257.695 -1891.79 354.294 0.896305 -258.865
17650 10.6562 -257.142 -1815.63 331.083 0.896305 -258.552
17660 10.5629 -256.672 -1655.4 328.185 0.896305 -257.111
17670 10.204 -256.434 -1564.66 317.035 0.896305 -256.628
17680 10.2282 -256.56 -1539.97 317.785 0.896305 -256.567
17690 10.6456 -256.998 -1643.22 330.754 0.896305 -257.273
17700 10.6713 -257.187 -1648.49 331.552 0.896305 -257.471
17710 10.6411 -257.203 -1653.17 330.616 0.896305 -257.549
17720 10.854 -257.29 -1710.72 337.229 0.896305 -257.805
17730 10.8575 -257.145 -1644.22 337.34 0.896305 -257.215
17740 10.7606 -256.965 -1590.69 334.327 0.896305 -256.776
17750 11.131 -257.008 -1593.67 345.837 0.896305 -256.469
17760 11.4878 -257.066 -1585.55 356.92 0.896305 -256.116
17770 10.6742 -256.993 -1658.15 331.645 0.896305 -257.339
17780 11.2807 -257.037 -1657.7 350.488 0.896305 -256.773
17790 10.7286 -257.125 -1760.66 333.334 0.896305 -258.098
17800 10.3376 -257.248 -1808.12 321.186 0.896305 -258.927
17810 10.8643 -257.392 -1827.92 337.549 0.896305 -258.676
17820 10.5419 -257.369 -1809.89 327.534 0.896305 -258.856
17830 10.7565 -257.404 -1780.85 334.201 0.896305 -258.483
17840 10.8623 -257.533 -1846.92 337.487 0.896305 -258.945
17850 10.2826 -257.795 -1969.03 319.477 0.896305 -260.599
17860 10.5276 -258.173 -2062.56 327.088 0.896305 -261.353
17870 10.5312 -258.421 -2132.71 327.202 0.896305 -262.063
17880 10.3659 -258.321 -2093.84 322.065 0.896305 -261.871
17890 10.5457 -257.969 -1970.35 327.652 0.896305 -260.518
17900 10.3682 -257.621 -1872.83 322.135 0.896305 -259.7
17910 10.6812 -257.553 -1810.88 331.861 0.896305 -258.907
17920 10.3389 -257.619 -1856.48 321.225 0.896305 -259.618
17930 10.4204 -257.638 -1852.68 323.759 0.896305 -259.531
17940 10.5236 -257.671 -1906.3 326.963 0.896305 -259.816
17950 10.1926 -257.746 -1996.58 316.681 0.896305 -260.822
17960 10.4295 -257.898 -2046.75 324.042 0.896305 -261.071
17970 10.8381 -257.961 -2051.28 336.737 0.896305 -260.755
17980 10.0358 -258.004 -2174.95 311.808 0.896305 -262.423
17990 10.4195 -258.159 -2224.99 323.73 0.896305 -262.527
18000 10.6528 -258.08 -2142.75 330.977 0.896305 -261.668
18010 10.1048 -257.696 -1997.56 313.952 0.896305 -260.866
18020 10.2573 -257.477 -1880.18 318.69 0.896305 -259.716
18030 10.5423 -257.514 -1813.67 327.546 0.896305 -259.025
18040 10.9937 -257.739 -1802.99 341.569 0.896305 -258.728
18050 11.4277 -258.031 -1838.12 355.054 0.896305 -258.82
18060 10.9416 -258.194 -1902.12 339.952 0.896305 -259.894
18070 10.6635 -258.128 -1909.44 331.312 0.896305 -260.154
18080 10.1937 -257.736 -1812.05 316.715 0.896305 -259.585
18090 10.3901 -257.428 -1715.9 322.817 0.896305 -258.442
18100 10.3481 -257.403 -1770.72 321.511 0.896305 -258.823
18110 10.2713 -257.607 -1895.37 319.127 0.896305 -259.933
18120 10.4385 -257.897 -2034.86 324.321 0.896305 -260.982
18130 10.5957 -258.277 -2215.5 329.204 0.896305 -262.406
18140 10.9066 -258.643 -2367.22 338.865 0.896305 -263.469
18150 10.3467 -258.773 -2451.52 321.469 0.896305 -264.719
18160 10.2577 -258.876 -2427.24 318.702 0.896305 -264.749
18170 9.95282 -258.981 -2426.92 309.231 0.896305 -265.157
18180 10.315 -258.873 -2316.04 320.483 0.896305 -263.95
18190 10.1604 -258.479 -2185.86 315.68 0.896305 -262.845
18200 9.90935 -258.168 -2136.7 307.88 0.896305 -262.459
18210 10.2095 -258.185 -2128.7 317.204 0.896305 -262.123
18220 10.4095 -258.278 -2139.77 323.421 0.896305 -262.09
18230 10.5871 -258.26 -2075.64 328.937 0.896305 -261.468
18240 10.3816 -258.198 -2039.24 322.552 0.896305 -261.369
18250 10.225 -258.156 -2045.55 317.686 0.896305 -261.526
18260 10.1908 -258.125 -2044.71 316.623 0.896305 -261.523
18270 10.7352 -258.15 -1997.83 333.539 0.896305 -260.692
18280 10.3166 -258.226 -2083.55 320.532 0.896305 -261.757
18290 9.82438 -258.314 -2153.41 305.24 0.896305 -262.801
18300 9.84026 -258.255 -2109.3 305.733 0.896305 -262.433
18310 9.89851 -258.071 -2017.53 307.543 0.896305 -261.58
18320 9.92998 -257.996 -1970.24 308.521 0.896305 -261.16
18330 10.5001 -258.238 -1952.76 326.234 0.896305 -260.716
18340 10.834 -258.602 -2017.36 336.607 0.896305 -261.175
18350 10.9125 -258.724 -2028.71 339.046 0.896305 -261.295
18360 10.9428 -258.62 -2014.6 339.989 0.896305 -261.066
18370 10.4216 -258.48 -2061.68 323.797 0.896305 -261.76
18380 9.86558 -258.419 -2111.79 306.52 0.896305 -262.589
18390 10.022 -258.502 -2171.92 311.378 0.896305 -262.914
18400 10.1694 -258.656 -2275.59 315.96 0.896305 -263.61
18410 10.1345 -258.819 -2389.8 314.874 0.896305 -264.567
18420 10.3348 -258.946 -2451.81 321.098 0.896305 -264.906
18430 9.86897 -258.985 -2535.53 306.625 0.896305 -265.967
18440 10.1036 -258.971 -2506.14 313.914 0.896305 -265.523
18450 9.74858 -258.944 -2530.05 302.885 0.896305 -266.01
18460 9.58366 -258.998 -2515.47 297.761 0.896305 -266.132
18470 9.56304 -259.102 -2501.06 297.12 0.896305 -266.161
18480 10.5899 -259.05 -2371.22 329.024 0.896305 -264.219
18490 10.084 -258.67 -2264.2 313.307 0.896305 -263.634
18500 9.91297 -258.408 -2164.89 307.992 0.896305 -262.882
18510 10.1472 -258.528 -2174.22 315.271 0.896305 -262.83
18520 10.3023 -258.691 -2221.95 320.089 0.896305 -263.156
18530 10.8062 -258.623 -2153.26 335.745 0.896305 -262.127
18540 10.0522 -258.319 -2156.82 312.319 0.896305 -262.601
18550 10.016 -258.212 -2144.49 311.194 0.896305 -262.448
18560 10.4949 -258.331 -2126.46 326.072 0.896305 -261.969
18570 10.5769 -258.53 -2170.64 328.62 0.896305 -262.379
18580 10.4641 -258.54 -2167.01 325.116 0.896305 -262.478
18590 9.73605 -258.271 -2148.51 302.496 0.896305 -262.814
18600 9.50465 -258.051 -2075.39 295.306 0.896305 -262.339
18610 9.93499 -258.187 -2099.3 308.676 0.896305 -262.204
18620 9.86737 -258.389 -2165.54 306.576 0.896305 -262.914
18630 10.7394 -258.369 -2083.39 333.669 0.896305 -261.475
18640 10.5967 -258.108 -2061.68 329.236 0.896305 -261.213
18650 10.1941 -257.903 -2085.99 316.727 0.896305 -261.572
18660 10.0963 -257.865 -2111.28 313.689 0.896305 -261.801
18670 10.3486 -257.979 -2158.28 321.528 0.896305 -261.975
18680 10.1252 -258.11 -2209.65 314.586 0.896305 -262.67
18690 10.2871 -258.166 -2193.19 319.615 0.896305 -262.455
18700 10.6817 -258.104 -2104.15 331.878 0.896305 -261.406
18710 10.4943 -257.933 -2017.45 326.053 0.896305 -260.847
18720 10.5102 -257.876 -1891.98 326.549 0.896305 -259.94
18730 11.0752 -258.072 -1812.11 344.103 0.896305 -259.04
18740 10.9772 -258.211 -1850.86 341.059 0.896305 -259.535
18750 10.7248 -258.047 -1848.44 333.216 0.896305 -259.607
18760 10.2942 -257.787 -1867.01 319.838 0.896305 -259.901
18770 9.9556 -257.654 -1935 309.317 0.896305 -260.558
18780 10.5206 -257.571 -1906.91 326.872 0.896305 -259.724
18790 10.8266 -257.4 -1861.53 336.379 0.896305 -258.945
18800 10.9334 -257.188 -1834 339.696 0.896305 -258.443
18810 10.8184 -257.018 -1801.75 336.123 0.896305 -258.174
18820 10.7193 -257.023 -1798.17 333.046 0.896305 -258.254
18830 10.7876 -257.064 -1780.5 335.166 0.896305 -258.11
18840 10.8182 -257.072 -1774.85 336.118 0.896305 -258.05
18850 10.8136 -257.231 -1842.68 335.975 0.896305 -258.664
18860 10.736 -257.382 -1912.17 333.564 0.896305 -259.355
18870 10.688 -257.236 -1847.66 332.073 0.896305 -258.828
18880 10.3058 -257.024 -1766.85 320.196 0.896305 -258.46
18890 10.5104 -257.183 -1782.61 326.554 0.896305 -258.52
18900 10.5864 -257.485 -1839.02 328.916 0.896305 -259.121
18910 10.5411 -257.603 -1871.03 327.507 0.896305 -259.497
18920 10.5627 -257.616 -1886.33 328.18 0.896305 -259.59
18930 11.1144 -257.695 -1862.27 345.321 0.896305 -258.957
18940 10.6287 -257.871 -1969.23 330.23 0.896305 -260.33
18950 10.4064 -258.142 -2088.39 323.324 0.896305 -261.615
18960 10.5934 -258.349 -2075.7 329.134 0.896305 -261.55
18970 10.9695 -258.34 -1978.96 340.817 0.896305 -260.523
18980 10.1931 -258.031 -1937.14 316.697 0.896305 -260.712
18990 9.93945 -257.747 -1883.9 308.815 0.896305 -260.328
19000 9.97228 -257.633 -1831.15 309.835 0.896305 -259.83
19010 10.3161 -257.807 -1874.23 320.518 0.896305 -259.947
19020 10.7632 -258.162 -1946.67 334.408 0.896305 -260.337
19030 10.8183 -258.183 -1925.56 336.122 0.896305 -260.161
19040 10.2919 -257.822 -1853.65 319.765 0.896305 -259.85
19050 9.95153 -257.635 -1829.24 309.19 0.896305 -259.841
19060 10.8233 -258.073 -1908.05 336.275 0.896305 -259.931
19070 11.4397 -258.755 -2117.47 355.426 0.896305 -261.388
19080 12.0445 -259.11 -2193.76 374.219 0.896305 -261.645
19090 11.7777 -258.921 -2178.9 365.928 0.896305 -261.624
19100 10.9925 -258.357 -2081.67 341.532 0.896305 -261.2
19110 10.1825 -257.76 -1943.58 316.367 0.896305 -260.495
19120 10.4653 -257.456 -1842.3 325.154 0.896305 -259.234
19130 10.0027 -257.498 -1921.67 310.781 0.896305 -260.267
19140 10.3091 -257.838 -1990.81 320.301 0.896305 -260.76
19150 10.5907 -258.4 -2144.92 329.049 0.896305 -262.064
19160 11.0075 -258.819 -2242.39 341.998 0.896305 -262.714
19170 11.0277 -258.87 -2280.2 342.625 0.896305 -262.996
19180 10.1507 -258.464 -2263.45 315.378 0.896305 -263.356
19190 9.73733 -257.918 -2137.27 302.535 0.896305 -262.385
19200 9.72918 -257.573 -2022.42 302.282 0.896305 -261.285
19210 9.92942 -257.725 -2064.49 308.503 0.896305 -261.516
19220 10.5551 -258.3 -2182.57 327.942 0.896305 -262.251
19230 11.43 -258.878 -2260.02 355.126 0.896305 -262.468
19240 11.5705 -258.951 -2220.24 359.491 0.896305 -262.136
19250 10.8607 -258.57 -2130.3 337.437 0.896305 -261.867
19260 10.3426 -258.107 -2018.08 321.341 0.896305 -261.177
19270 10.2244 -257.921 -1952.12 317.67 0.896305 -260.67
19280 10.7878 -258.01 -1930.54 335.172 0.896305 -260.053
19290 11.048 -258.096 -1948.93 343.256 0.896305 -260
19300 11.0876 -258.084 -1918.1 344.487 0.896305 -259.744
19310 10.9212 -258.048 -1947.67 339.316 0.896305 -260.071
19320 10.5282 -257.872 -1934.41 327.107 0.896305 -260.199
19330 10.4497 -257.689 -1869.16 324.667 0.896305 -259.662
19340 10.2543 -257.46 -1850.99 318.598 0.896305 -259.507
19350 10.3165 -257.191 -1754.98 320.529 0.896305 -258.538
19360 10.2771 -257.097 -1700.98 319.305 0.896305 -258.124
19370 10.6406 -257.289 -1748.94 330.599 0.896305 -258.272
19380 10.8204 -257.478 -1831.57 336.186 0.896305 -258.83
19390 10.0594 -257.273 -1834.55 312.542 0.896305 -259.406
19400 10.3436 -257.035 -1734.35 321.371 0.896305 -258.218
19410 10.4558 -257.2 -1783.33 324.857 0.896305 -258.596
19420 10.8404 -257.584 -1862.61 336.808 0.896305 -259.123
19430 10.8023 -257.85 -1899.65 335.622 0.896305 -259.673
19440 10.8113 -258.002 -1933.66 335.903 0.896305 -260.042
19450 10.8147 -257.984 -1931.43 336.008 0.896305 -260.006
19460 10.7416 -257.898 -1898.34 333.737 0.896305 -259.773
19470 10.7754 -257.972 -1959.33 334.789 0.896305 -260.218
19480 11.0824 -258.135 -1980.79 344.326 0.896305 -260.217
19490 11.0081 -258.344 -2026.51 342.016 0.896305 -260.804
19500 10.8812 -258.63 -2126.59 338.075 0.896305 -261.882
19510 10.5873 -258.866 -2246.44 328.943 0.896305 -263.208
19520 10.843 -258.877 -2254.19 336.888 0.896305 -263.016
19530 10.7631 -258.615 -2172.36 334.405 0.896305 -262.289
19540 10.4627 -258.198 -2059.06 325.073 0.896305 -261.42
19550 10.0607 -257.903 -2022.07 312.584 0.896305 -261.281
19560 9.99734 -257.816 -1981.54 310.614 0.896305 -260.988
19570 10.3722 -258.069 -2022.39 322.26 0.896305 -261.138
19580 10.8174 -258.57 -2139.63 336.093 0.896305 -261.972
19590 11.1569 -258.836 -2207.57 346.642 0.896305 -262.351
19600 11.1512 -258.576 -2111.42 346.463 0.896305 -261.458
19610 10.5381 -258.293 -2087.25 327.416 0.896305 -261.626
19620 10.6107 -258.368 -2099.61 329.672 0.896305 -261.712
19630 10.4247 -258.548 -2178.46 323.891 0.896305 -262.601
19640 10.658 -258.577 -2137.95 331.141 0.896305 -262.128
19650 10.3578 -258.377 -2072.63 321.812 0.896305 -261.794
19660 9.57449 -258.043 -2033.76 297.476 0.896305 -261.985
19670 9.50304 -257.829 -1971.95 295.256 0.896305 -261.432
19680 9.37003 -257.695 -2001.12 291.123 0.896305 -261.625
19690 9.33259 -257.801 -2121.96 289.96 0.896305 -262.571
19700 9.50612 -258.108 -2208.19 295.352 0.896305 -263.278
19710 10.1293 -258.41 -2238.32 314.715 0.896305 -263.157
19720 10.3058 -258.694 -2305.45 320.199 0.896305 -263.71
19730 10.3107 -258.814 -2352.87 320.349 0.896305 -264.141
19740 10.4579 -258.748 -2292.71 324.923 0.896305 -263.528
19750 10.6569 -258.5 -2187.53 331.105 0.896305 -262.381
19760 10.2465 -258.173 -2139.95 318.355 0.896305 -262.148
19770 10.3751 -257.974 -2098.21 322.351 0.896305 -261.544
19780 9.78979 -257.96 -2158.31 304.165 0.896305 -262.514
19790 10.3297 -257.973 -2120.35 320.94 0.896305 -261.735
19800 9.82589 -257.869 -2139.84 305.287 0.896305 -262.264
19810 10.0767 -257.855 -2076.68 313.08 0.896305 -261.58
19820 10.3529 -257.93 -2065.9 321.66 0.896305 -261.307
19830 10.8666 -257.947 -2022.87 337.62 0.896305 -260.525
19840 11.3053 -257.819 -1930.52 351.25 0.896305 -259.344
19850 11.1431 -257.615 -1892.93 346.211 0.896305 -259.053
19860 10.8077 -257.396 -1854.09 335.792 0.896305 -258.91
19870 10.9531 -257.109 -1767.77 340.308 0.896305 -257.905
19880 10.4571 -256.614 -1664.72 324.898 0.896305 -257.221
19890 9.72599 -256.226 -1663.29 302.183 0.896305 -257.555
19900 10.0027 -256.182 -1623.82 310.78 0.896305 -256.971
19910 10.2435 -256.503 -1700.82 318.262 0.896305 -257.563
19920 10.3489 -257.156 -1932.37 321.535 0.896305 -259.65
19930 10.7804 -257.704 -2042.49 334.943 0.896305 -260.498
19940 10.8648 -257.927 -2075.93 337.564 0.896305 -260.858
19950 11.1867 -257.887 -2025.37 347.567 0.896305 -260.16
19960 11.1607 -257.642 -1905.95 346.76 0.896305 -259.148
19970 10.8108 -257.264 -1783.94 335.886 0.896305 -258.309
19980 10.3478 -257.074 -1793.07 321.504 0.896305 -258.643
19990 10.6363 -257.126 -1806.55 330.466 0.896305 -258.496
20000 10.8542 -257.32 -1862.78 337.236 0.896305 -258.846
20010 11.3317 -257.49 -1875.12 352.072 0.896305 -258.62
20020 11.2952 -257.44 -1904.39 350.937 0.896305 -258.801
20030 10.9409 -257.147 -1848.11 339.93 0.896305 -258.489
20040 10.548 -256.83 -1775.98 327.724 0.896305 -258.085
20050 10.3029 -256.654 -1704.31 320.108 0.896305 -257.678
20060 10.8799 -256.738 -1666.57 338.034 0.896305 -256.934
20070 11.3749 -257.207 -1768.77 353.414 0.896305 -257.587
20080 12.4086 -257.771 -1870.11 385.529 0.896305 -257.791
20090 12.7519 -257.933 -1855.32 396.198 0.896305 -257.512
20100 11.4399 -257.58 -1870.9 355.434 0.896305 -258.574
20110 9.96213 -257.141 -1857.8 309.52 0.896305 -259.525
20120 10.6696 -257.13 -1783.45 331.502 0.896305 -258.313
20130 10.722 -257.426 -1900.06 333.13 0.896305 -259.331
20140 10.9306 -257.674 -1968.21 339.609 0.896305 -259.824
20150 11.1403 -257.73 -2001.47 346.124 0.896305 -259.891
20160 11.3334 -257.547 -1925.62 352.125 0.896305 -259.011
20170 11.1667 -257.362 -1915.86 346.945 0.896305 -258.928
20180 11.1431 -257.195 -1877.94 346.212 0.896305 -258.532
20190 11.0496 -257.056 -1864.52 343.306 0.896305 -258.398
20200 10.9561 -257.057 -1854.92 340.401 0.896305 -258.428
20210 11.6903 -257.292 -1855.88 363.212 0.896305 -257.935
20220 11.9865 -257.542 -1914.4 372.416 0.896305 -258.278
20230 11.861 -257.341 -1850.03 368.517 0.896305 -257.775
20240 10.6708 -256.654 -1732.88 331.539 0.896305 -257.5
20250 9.61531 -256.216 -1673.87 298.744 0.896305 -257.726
20260 10.4352 -256.459 -1661.13 324.219 0.896305 -257.064
20270 10.4594 -256.957 -1755.84 324.971 0.896305 -258.167
20280 11.2723 -257.476 -1781.63 350.226 0.896305 -258.045
20290 11.3813 -257.725 -1837.82 353.612 0.896305 -258.558
20300 11.1927 -257.519 -1722.27 347.753 0.896305 -257.772
20310 10.8634 -257.146 -1607.27 337.521 0.896305 -256.964
20320 10.3305 -256.856 -1547.33 320.965 0.896305 -256.809
20330 10.1679 -256.597 -1490.04 315.913 0.896305 -256.332
20340 10.1485 -256.439 -1493.61 315.31 0.896305 -256.217
20350 9.8661 -256.488 -1603.26 306.536 0.896305 -257.277
20360 10.5778 -256.741 -1640.57 328.647 0.896305 -257.066
20370 11.1478 -256.914 -1593.6 346.357 0.896305 -256.357
20380 10.4948 -256.885 -1608.08 326.069 0.896305 -257.077
20390 10.5009 -256.835 -1583.35 326.258 0.896305 -256.857
20400 10.6468 -256.685 -1530.85 330.793 0.896305 -256.212
20410 10.1122 -256.453 -1535.91 314.181 0.896305 -256.548
20420 10.5653 -256.469 -1512.22 328.26 0.896305 -255.954
20430 11.1149 -256.782 -1563.35 345.335 0.896305 -256.057
20440 10.8983 -257.043 -1644.63 338.606 0.896305 -257.075
20450 11.0679 -257.234 -1678.8 343.876 0.896305 -257.324
20460 11.0373 -257.408 -1710.52 342.925 0.896305 -257.738
20470 10.804 -257.599 -1785.62 335.677 0.896305 -258.662
20480 10.9953 -257.821 -1835.07 341.619 0.896305 -259.021
20490 11.4957 -258.079 -1872.35 357.168 0.896305 -259.027
20500 11.5267 -258.223 -1954.4 358.129 0.896305 -259.686
20510 11.8919 -258.097 -1921.16 369.478 0.896305 -258.974
20520 11.0518 -257.826 -1945.9 343.375 0.896305 -259.707
20530 10.9153 -257.66 -1909.53 339.134 0.896305 -259.435
20540 10.9257 -257.55 -1848.92 339.457 0.896305 -258.912
20550 11.5696 -257.429 -1757.56 359.462 0.896305 -257.54
20560 10.9781 -257.113 -1722.93 341.085 0.896305 -257.586
20570 10.7365 -256.805 -1639.37 333.578 0.896305 -256.964
20580 11.3509 -256.865 -1602.38 352.669 0.896305 -256.163
20590 10.997 -256.995 -1688.47 341.672 0.896305 -257.22
20600 10.7784 -256.892 -1654.04 334.88 0.896305 -257.107
20610 10.5989 -256.852 -1644.5 329.305 0.896305 -257.182
20620 10.9825 -257.041 -1706.39 341.223 0.896305 -257.399
20630 10.8104 -257.014 -1743.04 335.874 0.896305 -257.787
20640 10.6985 -256.791 -1669.41 332.397 0.896305 -257.188
20650 10.5589 -256.719 -1660.65 328.06 0.896305 -257.197
20660 10.865 -256.897 -1682.52 337.571 0.896305 -257.214
20670 11.3435 -257.029 -1656.52 352.438 0.896305 -256.695
20680 10.9985 -257.037 -1706.68 341.72 0.896305 -257.381
20690 10.7434 -256.995 -1721.7 333.793 0.896305 -257.694
20700 11.1677 -256.927 -1670.87 346.977 0.896305 -256.864
20710 10.5914 -256.799 -1714.75 329.07 0.896305 -257.604
20720 10.6335 -256.86 -1764.04 330.379 0.896305 -257.95
20730 11.16 -257.183 -1794.44 346.738 0.896305 -257.949
20740 11.1742 -257.337 -1824.2 347.178 0.896305 -258.286
20750 10.5321 -257.172 -1827.43 327.228 0.896305 -258.785
20760 10.1377 -256.874 -1738.58 314.974 0.896305 -258.291
20770 10.6412 -256.828 -1627.6 330.618 0.896305 -257.004
20780 11.1399 -257.09 -1667.63 346.114 0.896305 -257.033
20790 11.5505 -257.3 -1673.69 358.87 0.896305 -256.873
20800 11.0193 -257.308 -1711.63 342.365 0.896305 -257.664
20810 10.5344 -257.135 -1697.36 327.299 0.896305 -257.882
20820 10.309 -256.851 -1607.6 320.296 0.896305 -257.226
20830 10.6834 -256.776 -1555.37 331.929 0.896305 -256.429
20840 10.7863 -257.062 -1667.56 335.125 0.896305 -257.358
20850 11.7515 -257.481 -1708.2 365.115 0.896305 -257.083
20860 12.1192 -257.778 -1791.19 376.54 0.896305 -257.563
20870 11.4392 -257.678 -1852.34 355.411 0.896305 -258.549
20880 10.978 -257.307 -1786.19 341.082 0.896305 -258.2
20890 11.0168 -256.999 -1686.61 342.288 0.896305 -257.192
